date,type,N,year,month
2017-12-05,WARN,17,2017,2017-12-01
2017-12-05,CIVIL,844,2017,2017-12-01
2017-12-05,ARREST,119,2017,2017-12-01
2017-12-06,CRIM,419,2017,2017-12-01
2017-12-06,WARN,25,2017,2017-12-01
2017-12-06,CIVIL,922,2017,2017-12-01
2017-12-06,ARREST,124,2017,2017-12-01
2017-12-07,CRIM,435,2017,2017-12-01
2017-12-07,WARN,26,2017,2017-12-01
2017-12-07,CIVIL,1119,2017,2017-12-01
2017-12-07,ARREST,157,2017,2017-12-01
2017-12-08,CRIM,565,2017,2017-12-01
2017-12-08,WARN,22,2017,2017-12-01
2017-12-08,CIVIL,1048,2017,2017-12-01
2017-12-08,ARREST,186,2017,2017-12-01
2017-12-09,CRIM,348,2017,2017-12-01
2017-12-09,WARN,10,2017,2017-12-01
2017-12-09,CIVIL,556,2017,2017-12-01
2017-12-09,ARREST,161,2017,2017-12-01
2017-12-10,CRIM,269,2017,2017-12-01
2017-12-10,CIVIL,553,2017,2017-12-01
2017-12-10,WARN,4,2017,2017-12-01
2017-12-10,ARREST,137,2017,2017-12-01
2017-12-11,CRIM,392,2017,2017-12-01
2017-12-11,WARN,21,2017,2017-12-01
2017-12-11,ARREST,116,2017,2017-12-01
2017-12-11,CIVIL,952,2017,2017-12-01
2017-12-12,CRIM,345,2017,2017-12-01
2017-12-12,CIVIL,710,2017,2017-12-01
2017-12-12,WARN,48,2017,2017-12-01
2017-12-12,ARREST,107,2017,2017-12-01
2017-12-13,CRIM,429,2017,2017-12-01
2017-12-13,WARN,82,2017,2017-12-01
2017-12-13,CIVIL,1096,2017,2017-12-01
2017-12-13,ARREST,123,2017,2017-12-01
2017-12-14,CRIM,442,2017,2017-12-01
2017-12-14,WARN,89,2017,2017-12-01
2017-12-14,CIVIL,1041,2017,2017-12-01
2017-12-14,ARREST,152,2017,2017-12-01
2017-12-15,CRIM,467,2017,2017-12-01
2017-12-15,WARN,64,2017,2017-12-01
2017-12-15,CIVIL,860,2017,2017-12-01
2017-12-15,ARREST,190,2017,2017-12-01
2017-12-16,CRIM,379,2017,2017-12-01
2017-12-16,WARN,68,2017,2017-12-01
2017-12-16,CIVIL,810,2017,2017-12-01
2017-12-16,ARREST,192,2017,2017-12-01
2017-12-17,CRIM,419,2017,2017-12-01
2017-12-17,WARN,64,2017,2017-12-01
2017-12-17,CIVIL,743,2017,2017-12-01
2017-12-17,ARREST,193,2017,2017-12-01
2017-12-18,CRIM,427,2017,2017-12-01
2017-12-18,WARN,122,2017,2017-12-01
2017-12-18,CIVIL,945,2017,2017-12-01
2017-12-18,ARREST,129,2017,2017-12-01
2017-12-19,CRIM,434,2017,2017-12-01
2017-12-19,WARN,98,2017,2017-12-01
2017-12-19,CIVIL,908,2017,2017-12-01
2017-12-19,ARREST,148,2017,2017-12-01
2017-12-20,CRIM,367,2017,2017-12-01
2017-12-20,CIVIL,762,2017,2017-12-01
2017-12-20,WARN,98,2017,2017-12-01
2017-12-20,ARREST,173,2017,2017-12-01
2017-12-21,CRIM,414,2017,2017-12-01
2017-12-21,CIVIL,909,2017,2017-12-01
2017-12-21,WARN,114,2017,2017-12-01
2017-12-21,ARREST,129,2017,2017-12-01
2017-12-22,CRIM,390,2017,2017-12-01
2017-12-22,CIVIL,539,2017,2017-12-01
2017-12-22,WARN,49,2017,2017-12-01
2017-12-22,ARREST,174,2017,2017-12-01
2017-12-23,CRIM,271,2017,2017-12-01
2017-12-23,CIVIL,335,2017,2017-12-01
2017-12-23,ARREST,160,2017,2017-12-01
2017-12-23,WARN,29,2017,2017-12-01
2017-12-24,WARN,36,2017,2017-12-01
2017-12-24,CRIM,209,2017,2017-12-01
2017-12-24,ARREST,114,2017,2017-12-01
2017-12-24,CIVIL,251,2017,2017-12-01
2017-12-25,CRIM,119,2017,2017-12-01
2017-12-25,WARN,4,2017,2017-12-01
2017-12-25,ARREST,56,2017,2017-12-01
2017-12-25,CIVIL,94,2017,2017-12-01
2017-12-26,CRIM,303,2017,2017-12-01
2017-12-26,WARN,86,2017,2017-12-01
2017-12-26,CIVIL,593,2017,2017-12-01
2017-12-26,ARREST,139,2017,2017-12-01
2017-12-27,CRIM,363,2017,2017-12-01
2017-12-27,CIVIL,685,2017,2017-12-01
2017-12-27,WARN,79,2017,2017-12-01
2017-12-27,ARREST,137,2017,2017-12-01
2017-12-28,CRIM,307,2017,2017-12-01
2017-12-28,CIVIL,824,2017,2017-12-01
2017-12-28,WARN,67,2017,2017-12-01
2017-12-28,ARREST,130,2017,2017-12-01
2017-12-29,CRIM,369,2017,2017-12-01
2017-12-29,CIVIL,766,2017,2017-12-01
2017-12-29,WARN,120,2017,2017-12-01
2017-12-29,ARREST,175,2017,2017-12-01
2017-12-30,CRIM,415,2017,2017-12-01
2017-12-30,CIVIL,662,2017,2017-12-01
2017-12-30,WARN,74,2017,2017-12-01
2017-12-30,ARREST,140,2017,2017-12-01
2017-12-31,CRIM,333,2017,2017-12-01
2017-12-31,WARN,54,2017,2017-12-01
2017-12-31,CIVIL,505,2017,2017-12-01
2017-12-31,ARREST,142,2017,2017-12-01
2018-01-01,CRIM,378,2018,2018-01-01
2018-01-01,WARN,52,2018,2018-01-01
2018-01-01,CIVIL,463,2018,2018-01-01
2018-01-01,ARREST,173,2018,2018-01-01
2018-01-02,CRIM,396,2018,2018-01-01
2018-01-02,CIVIL,759,2018,2018-01-01
2018-01-02,WARN,111,2018,2018-01-01
2018-01-02,ARREST,108,2018,2018-01-01
2018-01-03,CRIM,384,2018,2018-01-01
2018-01-03,WARN,110,2018,2018-01-01
2018-01-03,CIVIL,914,2018,2018-01-01
2018-01-03,ARREST,77,2018,2018-01-01
2018-01-04,CRIM,180,2018,2018-01-01
2018-01-04,WARN,39,2018,2018-01-01
2018-01-04,CIVIL,234,2018,2018-01-01
2018-01-04,ARREST,67,2018,2018-01-01
2018-01-05,CRIM,283,2018,2018-01-01
2018-01-05,WARN,58,2018,2018-01-01
2018-01-05,CIVIL,442,2018,2018-01-01
2018-01-05,ARREST,56,2018,2018-01-01
2018-01-06,CRIM,300,2018,2018-01-01
2018-01-06,WARN,61,2018,2018-01-01
2018-01-06,CIVIL,494,2018,2018-01-01
2018-01-06,ARREST,138,2018,2018-01-01
2018-01-07,CRIM,333,2018,2018-01-01
2018-01-07,WARN,82,2018,2018-01-01
2018-01-07,CIVIL,521,2018,2018-01-01
2018-01-07,ARREST,139,2018,2018-01-01
2018-01-08,CRIM,396,2018,2018-01-01
2018-01-08,WARN,123,2018,2018-01-01
2018-01-08,CIVIL,822,2018,2018-01-01
2018-01-08,ARREST,100,2018,2018-01-01
2018-01-09,CRIM,402,2018,2018-01-01
2018-01-09,WARN,154,2018,2018-01-01
2018-01-09,CIVIL,853,2018,2018-01-01
2018-01-09,ARREST,110,2018,2018-01-01
2018-01-10,CRIM,415,2018,2018-01-01
2018-01-10,WARN,152,2018,2018-01-01
2018-01-10,CIVIL,931,2018,2018-01-01
2018-01-10,ARREST,118,2018,2018-01-01
2018-01-11,CRIM,424,2018,2018-01-01
2018-01-11,CIVIL,893,2018,2018-01-01
2018-01-11,WARN,179,2018,2018-01-01
2018-01-11,ARREST,127,2018,2018-01-01
2018-01-12,CRIM,428,2018,2018-01-01
2018-01-12,WARN,116,2018,2018-01-01
2018-01-12,CIVIL,707,2018,2018-01-01
2018-01-12,ARREST,149,2018,2018-01-01
2018-01-13,CRIM,412,2018,2018-01-01
2018-01-13,WARN,132,2018,2018-01-01
2018-01-13,CIVIL,571,2018,2018-01-01
2018-01-13,ARREST,114,2018,2018-01-01
2018-01-14,CRIM,383,2018,2018-01-01
2018-01-14,WARN,155,2018,2018-01-01
2018-01-14,CIVIL,820,2018,2018-01-01
2018-01-14,ARREST,133,2018,2018-01-01
2018-01-15,CRIM,409,2018,2018-01-01
2018-01-15,WARN,163,2018,2018-01-01
2018-01-15,CIVIL,790,2018,2018-01-01
2018-01-15,ARREST,136,2018,2018-01-01
2018-01-16,CRIM,507,2018,2018-01-01
2018-01-16,WARN,252,2018,2018-01-01
2018-01-16,ARREST,150,2018,2018-01-01
2018-01-16,CIVIL,1138,2018,2018-01-01
2018-01-17,CRIM,449,2018,2018-01-01
2018-01-17,WARN,155,2018,2018-01-01
2018-01-17,CIVIL,595,2018,2018-01-01
2018-01-17,ARREST,100,2018,2018-01-01
2018-01-18,CRIM,527,2018,2018-01-01
2018-01-18,CIVIL,1105,2018,2018-01-01
2018-01-18,WARN,237,2018,2018-01-01
2018-01-18,ARREST,158,2018,2018-01-01
2018-01-19,CRIM,592,2018,2018-01-01
2018-01-19,WARN,284,2018,2018-01-01
2018-01-19,CIVIL,1152,2018,2018-01-01
2018-01-19,ARREST,214,2018,2018-01-01
2018-01-20,CRIM,513,2018,2018-01-01
2018-01-20,CIVIL,953,2018,2018-01-01
2018-01-20,WARN,198,2018,2018-01-01
2018-01-20,ARREST,191,2018,2018-01-01
2018-01-21,CRIM,331,2018,2018-01-01
2018-01-21,WARN,155,2018,2018-01-01
2018-01-21,CIVIL,818,2018,2018-01-01
2018-01-21,ARREST,212,2018,2018-01-01
2018-01-22,CRIM,445,2018,2018-01-01
2018-01-22,WARN,188,2018,2018-01-01
2018-01-22,CIVIL,726,2018,2018-01-01
2018-01-22,ARREST,104,2018,2018-01-01
2018-01-23,CRIM,384,2018,2018-01-01
2018-01-23,WARN,133,2018,2018-01-01
2018-01-23,CIVIL,638,2018,2018-01-01
2018-01-23,ARREST,121,2018,2018-01-01
2018-01-24,CRIM,510,2018,2018-01-01
2018-01-24,WARN,276,2018,2018-01-01
2018-01-24,CIVIL,1224,2018,2018-01-01
2018-01-24,ARREST,113,2018,2018-01-01
2018-01-25,CRIM,563,2018,2018-01-01
2018-01-25,WARN,219,2018,2018-01-01
2018-01-25,CIVIL,1128,2018,2018-01-01
2018-01-25,ARREST,143,2018,2018-01-01
2018-01-26,CRIM,492,2018,2018-01-01
2018-01-26,WARN,279,2018,2018-01-01
2018-01-26,CIVIL,1094,2018,2018-01-01
2018-01-26,ARREST,178,2018,2018-01-01
2018-01-27,CRIM,444,2018,2018-01-01
2018-01-27,WARN,212,2018,2018-01-01
2018-01-27,CIVIL,945,2018,2018-01-01
2018-01-27,ARREST,204,2018,2018-01-01
2018-01-28,CRIM,491,2018,2018-01-01
2018-01-28,WARN,218,2018,2018-01-01
2018-01-28,CIVIL,783,2018,2018-01-01
2018-01-28,ARREST,230,2018,2018-01-01
2018-01-29,CRIM,552,2018,2018-01-01
2018-01-29,WARN,343,2018,2018-01-01
2018-01-29,CIVIL,1302,2018,2018-01-01
2018-01-29,ARREST,128,2018,2018-01-01
2018-01-30,CRIM,459,2018,2018-01-01
2018-01-30,CIVIL,974,2018,2018-01-01
2018-01-30,WARN,196,2018,2018-01-01
2018-01-30,ARREST,141,2018,2018-01-01
2018-01-31,CRIM,526,2018,2018-01-01
2018-01-31,CIVIL,1156,2018,2018-01-01
2018-01-31,WARN,232,2018,2018-01-01
2018-01-31,ARREST,149,2018,2018-01-01
2018-02-01,CRIM,532,2018,2018-02-01
2018-02-01,WARN,230,2018,2018-02-01
2018-02-01,CIVIL,1063,2018,2018-02-01
2018-02-01,ARREST,189,2018,2018-02-01
2018-02-02,CRIM,556,2018,2018-02-01
2018-02-02,CIVIL,1062,2018,2018-02-01
2018-02-02,WARN,285,2018,2018-02-01
2018-02-02,ARREST,211,2018,2018-02-01
2018-02-03,CRIM,527,2018,2018-02-01
2018-02-03,CIVIL,946,2018,2018-02-01
2018-02-03,WARN,233,2018,2018-02-01
2018-02-03,ARREST,311,2018,2018-02-01
2018-02-04,CRIM,355,2018,2018-02-01
2018-02-04,CIVIL,623,2018,2018-02-01
2018-02-04,WARN,146,2018,2018-02-01
2018-02-04,ARREST,148,2018,2018-02-01
2018-02-05,CRIM,478,2018,2018-02-01
2018-02-05,WARN,262,2018,2018-02-01
2018-02-05,CIVIL,1148,2018,2018-02-01
2018-02-05,ARREST,190,2018,2018-02-01
2018-02-06,CRIM,606,2018,2018-02-01
2018-02-06,WARN,312,2018,2018-02-01
2018-02-06,CIVIL,1285,2018,2018-02-01
2018-02-06,ARREST,155,2018,2018-02-01
2018-02-07,CRIM,430,2018,2018-02-01
2018-02-07,CIVIL,717,2018,2018-02-01
2018-02-07,WARN,201,2018,2018-02-01
2018-02-07,ARREST,136,2018,2018-02-01
2018-02-08,CRIM,568,2018,2018-02-01
2018-02-08,WARN,280,2018,2018-02-01
2018-02-08,CIVIL,1061,2018,2018-02-01
2018-02-08,ARREST,162,2018,2018-02-01
2018-02-09,CRIM,617,2018,2018-02-01
2018-02-09,WARN,247,2018,2018-02-01
2018-02-09,CIVIL,1115,2018,2018-02-01
2018-02-09,ARREST,200,2018,2018-02-01
2018-02-10,CRIM,441,2018,2018-02-01
2018-02-10,WARN,219,2018,2018-02-01
2018-02-10,CIVIL,853,2018,2018-02-01
2018-02-10,ARREST,225,2018,2018-02-01
2018-02-11,CRIM,426,2018,2018-02-01
2018-02-11,WARN,154,2018,2018-02-01
2018-02-11,CIVIL,461,2018,2018-02-01
2018-02-11,ARREST,138,2018,2018-02-01
2018-02-12,CRIM,495,2018,2018-02-01
2018-02-12,CIVIL,1230,2018,2018-02-01
2018-02-12,WARN,366,2018,2018-02-01
2018-02-12,ARREST,164,2018,2018-02-01
2018-02-13,CRIM,578,2018,2018-02-01
2018-02-13,CIVIL,1204,2018,2018-02-01
2018-02-13,WARN,405,2018,2018-02-01
2018-02-13,ARREST,135,2018,2018-02-01
2018-02-14,CRIM,579,2018,2018-02-01
2018-02-14,WARN,360,2018,2018-02-01
2018-02-14,CIVIL,1319,2018,2018-02-01
2018-02-14,ARREST,198,2018,2018-02-01
2018-02-15,CRIM,494,2018,2018-02-01
2018-02-15,WARN,324,2018,2018-02-01
2018-02-15,CIVIL,1216,2018,2018-02-01
2018-02-15,ARREST,196,2018,2018-02-01
2018-02-16,CRIM,646,2018,2018-02-01
2018-02-16,WARN,357,2018,2018-02-01
2018-02-16,CIVIL,1245,2018,2018-02-01
2018-02-16,ARREST,238,2018,2018-02-01
2018-02-17,CRIM,438,2018,2018-02-01
2018-02-17,WARN,227,2018,2018-02-01
2018-02-17,CIVIL,773,2018,2018-02-01
2018-02-17,ARREST,221,2018,2018-02-01
2018-02-18,CRIM,412,2018,2018-02-01
2018-02-18,WARN,187,2018,2018-02-01
2018-02-18,CIVIL,640,2018,2018-02-01
2018-02-18,ARREST,144,2018,2018-02-01
2018-02-19,CRIM,465,2018,2018-02-01
2018-02-19,WARN,305,2018,2018-02-01
2018-02-19,CIVIL,957,2018,2018-02-01
2018-02-19,ARREST,177,2018,2018-02-01
2018-02-20,CRIM,543,2018,2018-02-01
2018-02-20,WARN,327,2018,2018-02-01
2018-02-20,CIVIL,1477,2018,2018-02-01
2018-02-20,ARREST,158,2018,2018-02-01
2018-02-21,CRIM,501,2018,2018-02-01
2018-02-21,WARN,310,2018,2018-02-01
2018-02-21,CIVIL,1235,2018,2018-02-01
2018-02-21,ARREST,180,2018,2018-02-01
2018-02-22,CRIM,489,2018,2018-02-01
2018-02-22,WARN,328,2018,2018-02-01
2018-02-22,CIVIL,1106,2018,2018-02-01
2018-02-22,ARREST,157,2018,2018-02-01
2018-02-23,CRIM,493,2018,2018-02-01
2018-02-23,WARN,310,2018,2018-02-01
2018-02-23,CIVIL,1051,2018,2018-02-01
2018-02-23,ARREST,214,2018,2018-02-01
2018-02-24,CRIM,761,2018,2018-02-01
2018-02-24,WARN,277,2018,2018-02-01
2018-02-24,CIVIL,1054,2018,2018-02-01
2018-02-24,ARREST,203,2018,2018-02-01
2018-02-25,CRIM,371,2018,2018-02-01
2018-02-25,WARN,184,2018,2018-02-01
2018-02-25,CIVIL,594,2018,2018-02-01
2018-02-25,ARREST,199,2018,2018-02-01
2018-02-26,CRIM,531,2018,2018-02-01
2018-02-26,CIVIL,1284,2018,2018-02-01
2018-02-26,WARN,412,2018,2018-02-01
2018-02-26,ARREST,174,2018,2018-02-01
2018-02-27,CRIM,526,2018,2018-02-01
2018-02-27,WARN,374,2018,2018-02-01
2018-02-27,CIVIL,1318,2018,2018-02-01
2018-02-27,ARREST,205,2018,2018-02-01
2018-02-28,CRIM,521,2018,2018-02-01
2018-02-28,WARN,364,2018,2018-02-01
2018-02-28,CIVIL,1416,2018,2018-02-01
2018-02-28,ARREST,162,2018,2018-02-01
2018-03-01,CRIM,526,2018,2018-03-01
2018-03-01,CIVIL,1252,2018,2018-03-01
2018-03-01,WARN,346,2018,2018-03-01
2018-03-01,ARREST,163,2018,2018-03-01
2018-03-02,CRIM,283,2018,2018-03-01
2018-03-02,WARN,93,2018,2018-03-01
2018-03-02,CIVIL,406,2018,2018-03-01
2018-03-02,ARREST,128,2018,2018-03-01
2018-03-03,CRIM,406,2018,2018-03-01
2018-03-03,WARN,205,2018,2018-03-01
2018-03-03,CIVIL,794,2018,2018-03-01
2018-03-03,ARREST,195,2018,2018-03-01
2018-03-04,CRIM,522,2018,2018-03-01
2018-03-04,WARN,283,2018,2018-03-01
2018-03-04,CIVIL,859,2018,2018-03-01
2018-03-04,ARREST,234,2018,2018-03-01
2018-03-05,CRIM,534,2018,2018-03-01
2018-03-05,CIVIL,1085,2018,2018-03-01
2018-03-05,WARN,333,2018,2018-03-01
2018-03-05,ARREST,160,2018,2018-03-01
2018-03-06,CRIM,600,2018,2018-03-01
2018-03-06,WARN,336,2018,2018-03-01
2018-03-06,CIVIL,1249,2018,2018-03-01
2018-03-06,ARREST,180,2018,2018-03-01
2018-03-07,CRIM,434,2018,2018-03-01
2018-03-07,WARN,228,2018,2018-03-01
2018-03-07,CIVIL,696,2018,2018-03-01
2018-03-07,ARREST,101,2018,2018-03-01
2018-03-08,CRIM,412,2018,2018-03-01
2018-03-08,WARN,180,2018,2018-03-01
2018-03-08,CIVIL,692,2018,2018-03-01
2018-03-08,ARREST,114,2018,2018-03-01
2018-03-09,CRIM,506,2018,2018-03-01
2018-03-09,CIVIL,1045,2018,2018-03-01
2018-03-09,WARN,290,2018,2018-03-01
2018-03-09,ARREST,192,2018,2018-03-01
2018-03-10,CRIM,516,2018,2018-03-01
2018-03-10,WARN,251,2018,2018-03-01
2018-03-10,CIVIL,970,2018,2018-03-01
2018-03-10,ARREST,264,2018,2018-03-01
2018-03-11,CRIM,520,2018,2018-03-01
2018-03-11,CIVIL,963,2018,2018-03-01
2018-03-11,WARN,323,2018,2018-03-01
2018-03-11,ARREST,193,2018,2018-03-01
2018-03-12,CRIM,547,2018,2018-03-01
2018-03-12,CIVIL,1148,2018,2018-03-01
2018-03-12,WARN,355,2018,2018-03-01
2018-03-12,ARREST,111,2018,2018-03-01
2018-03-13,CRIM,245,2018,2018-03-01
2018-03-13,CIVIL,312,2018,2018-03-01
2018-03-13,WARN,85,2018,2018-03-01
2018-03-13,ARREST,67,2018,2018-03-01
2018-03-14,CRIM,383,2018,2018-03-01
2018-03-14,WARN,247,2018,2018-03-01
2018-03-14,CIVIL,768,2018,2018-03-01
2018-03-14,ARREST,111,2018,2018-03-01
2018-03-15,CRIM,440,2018,2018-03-01
2018-03-15,WARN,322,2018,2018-03-01
2018-03-15,CIVIL,1100,2018,2018-03-01
2018-03-15,ARREST,138,2018,2018-03-01
2018-03-16,CRIM,511,2018,2018-03-01
2018-03-16,WARN,349,2018,2018-03-01
2018-03-16,CIVIL,1119,2018,2018-03-01
2018-03-16,ARREST,183,2018,2018-03-01
2018-03-17,CRIM,487,2018,2018-03-01
2018-03-17,WARN,297,2018,2018-03-01
2018-03-17,CIVIL,913,2018,2018-03-01
2018-03-17,ARREST,284,2018,2018-03-01
2018-03-18,CRIM,463,2018,2018-03-01
2018-03-18,WARN,217,2018,2018-03-01
2018-03-18,CIVIL,908,2018,2018-03-01
2018-03-18,ARREST,210,2018,2018-03-01
2018-03-19,CRIM,517,2018,2018-03-01
2018-03-19,CIVIL,1247,2018,2018-03-01
2018-03-19,WARN,328,2018,2018-03-01
2018-03-19,ARREST,142,2018,2018-03-01
2018-03-20,CRIM,573,2018,2018-03-01
2018-03-20,WARN,329,2018,2018-03-01
2018-03-20,CIVIL,1259,2018,2018-03-01
2018-03-20,ARREST,153,2018,2018-03-01
2018-03-21,CRIM,376,2018,2018-03-01
2018-03-21,WARN,331,2018,2018-03-01
2018-03-21,CIVIL,1087,2018,2018-03-01
2018-03-21,ARREST,154,2018,2018-03-01
2018-03-22,CRIM,514,2018,2018-03-01
2018-03-22,CIVIL,911,2018,2018-03-01
2018-03-22,WARN,301,2018,2018-03-01
2018-03-22,ARREST,117,2018,2018-03-01
2018-03-23,CRIM,642,2018,2018-03-01
2018-03-23,WARN,364,2018,2018-03-01
2018-03-23,CIVIL,1176,2018,2018-03-01
2018-03-23,ARREST,216,2018,2018-03-01
2018-03-24,CRIM,526,2018,2018-03-01
2018-03-24,WARN,262,2018,2018-03-01
2018-03-24,CIVIL,993,2018,2018-03-01
2018-03-24,ARREST,207,2018,2018-03-01
2018-03-25,CRIM,420,2018,2018-03-01
2018-03-25,ARREST,158,2018,2018-03-01
2018-03-25,CIVIL,751,2018,2018-03-01
2018-03-25,WARN,174,2018,2018-03-01
2018-03-26,CRIM,577,2018,2018-03-01
2018-03-26,WARN,303,2018,2018-03-01
2018-03-26,CIVIL,1045,2018,2018-03-01
2018-03-26,ARREST,140,2018,2018-03-01
2018-03-27,CRIM,555,2018,2018-03-01
2018-03-27,WARN,346,2018,2018-03-01
2018-03-27,CIVIL,1253,2018,2018-03-01
2018-03-27,ARREST,141,2018,2018-03-01
2018-03-28,CRIM,515,2018,2018-03-01
2018-03-28,CIVIL,1187,2018,2018-03-01
2018-03-28,WARN,343,2018,2018-03-01
2018-03-28,ARREST,114,2018,2018-03-01
2018-03-29,CRIM,483,2018,2018-03-01
2018-03-29,WARN,442,2018,2018-03-01
2018-03-29,CIVIL,1215,2018,2018-03-01
2018-03-29,ARREST,129,2018,2018-03-01
2018-03-30,CRIM,479,2018,2018-03-01
2018-03-30,WARN,349,2018,2018-03-01
2018-03-30,CIVIL,1010,2018,2018-03-01
2018-03-30,ARREST,187,2018,2018-03-01
2018-03-31,CRIM,565,2018,2018-03-01
2018-03-31,CIVIL,835,2018,2018-03-01
2018-03-31,WARN,276,2018,2018-03-01
2018-03-31,ARREST,204,2018,2018-03-01
2018-04-01,CRIM,342,2018,2018-04-01
2018-04-01,CIVIL,537,2018,2018-04-01
2018-04-01,WARN,163,2018,2018-04-01
2018-04-01,ARREST,121,2018,2018-04-01
2018-04-02,CRIM,482,2018,2018-04-01
2018-04-02,WARN,235,2018,2018-04-01
2018-04-02,CIVIL,926,2018,2018-04-01
2018-04-02,ARREST,116,2018,2018-04-01
2018-04-03,CRIM,467,2018,2018-04-01
2018-04-03,CIVIL,905,2018,2018-04-01
2018-04-03,WARN,273,2018,2018-04-01
2018-04-03,ARREST,97,2018,2018-04-01
2018-04-04,CRIM,430,2018,2018-04-01
2018-04-04,WARN,280,2018,2018-04-01
2018-04-04,CIVIL,968,2018,2018-04-01
2018-04-04,ARREST,70,2018,2018-04-01
2018-04-05,CRIM,448,2018,2018-04-01
2018-04-05,WARN,334,2018,2018-04-01
2018-04-05,CIVIL,1140,2018,2018-04-01
2018-04-05,ARREST,122,2018,2018-04-01
2018-04-06,CRIM,503,2018,2018-04-01
2018-04-06,CIVIL,952,2018,2018-04-01
2018-04-06,WARN,236,2018,2018-04-01
2018-04-06,ARREST,164,2018,2018-04-01
2018-04-07,CRIM,532,2018,2018-04-01
2018-04-07,WARN,280,2018,2018-04-01
2018-04-07,CIVIL,790,2018,2018-04-01
2018-04-07,ARREST,198,2018,2018-04-01
2018-04-08,CRIM,478,2018,2018-04-01
2018-04-08,WARN,263,2018,2018-04-01
2018-04-08,CIVIL,768,2018,2018-04-01
2018-04-08,ARREST,175,2018,2018-04-01
2018-04-09,CRIM,461,2018,2018-04-01
2018-04-09,CIVIL,1075,2018,2018-04-01
2018-04-09,WARN,311,2018,2018-04-01
2018-04-09,ARREST,103,2018,2018-04-01
2018-04-10,CRIM,432,2018,2018-04-01
2018-04-10,WARN,333,2018,2018-04-01
2018-04-10,CIVIL,937,2018,2018-04-01
2018-04-10,ARREST,121,2018,2018-04-01
2018-04-11,CRIM,522,2018,2018-04-01
2018-04-11,WARN,346,2018,2018-04-01
2018-04-11,CIVIL,1074,2018,2018-04-01
2018-04-11,ARREST,120,2018,2018-04-01
2018-04-12,CRIM,473,2018,2018-04-01
2018-04-12,CIVIL,1161,2018,2018-04-01
2018-04-12,WARN,302,2018,2018-04-01
2018-04-12,ARREST,130,2018,2018-04-01
2018-04-13,CRIM,463,2018,2018-04-01
2018-04-13,CIVIL,1035,2018,2018-04-01
2018-04-13,WARN,249,2018,2018-04-01
2018-04-13,ARREST,116,2018,2018-04-01
2018-04-14,CRIM,508,2018,2018-04-01
2018-04-14,WARN,227,2018,2018-04-01
2018-04-14,CIVIL,714,2018,2018-04-01
2018-04-14,ARREST,200,2018,2018-04-01
2018-04-15,CRIM,374,2018,2018-04-01
2018-04-15,WARN,195,2018,2018-04-01
2018-04-15,CIVIL,591,2018,2018-04-01
2018-04-15,ARREST,135,2018,2018-04-01
2018-04-16,CRIM,196,2018,2018-04-01
2018-04-16,CIVIL,301,2018,2018-04-01
2018-04-16,WARN,112,2018,2018-04-01
2018-04-16,ARREST,67,2018,2018-04-01
2018-04-17,CRIM,399,2018,2018-04-01
2018-04-17,WARN,215,2018,2018-04-01
2018-04-17,CIVIL,901,2018,2018-04-01
2018-04-17,ARREST,111,2018,2018-04-01
2018-04-18,CRIM,427,2018,2018-04-01
2018-04-18,WARN,247,2018,2018-04-01
2018-04-18,CIVIL,880,2018,2018-04-01
2018-04-18,ARREST,86,2018,2018-04-01
2018-04-19,CRIM,390,2018,2018-04-01
2018-04-19,WARN,209,2018,2018-04-01
2018-04-19,CIVIL,772,2018,2018-04-01
2018-04-19,ARREST,70,2018,2018-04-01
2018-04-20,CRIM,495,2018,2018-04-01
2018-04-20,WARN,343,2018,2018-04-01
2018-04-20,CIVIL,1063,2018,2018-04-01
2018-04-20,ARREST,142,2018,2018-04-01
2018-04-21,CRIM,546,2018,2018-04-01
2018-04-21,WARN,275,2018,2018-04-01
2018-04-21,CIVIL,801,2018,2018-04-01
2018-04-21,ARREST,157,2018,2018-04-01
2018-04-22,CRIM,477,2018,2018-04-01
2018-04-22,WARN,260,2018,2018-04-01
2018-04-22,CIVIL,815,2018,2018-04-01
2018-04-22,ARREST,189,2018,2018-04-01
2018-04-23,CRIM,460,2018,2018-04-01
2018-04-23,WARN,312,2018,2018-04-01
2018-04-23,CIVIL,1145,2018,2018-04-01
2018-04-23,ARREST,96,2018,2018-04-01
2018-04-24,CRIM,479,2018,2018-04-01
2018-04-24,CIVIL,1280,2018,2018-04-01
2018-04-24,WARN,381,2018,2018-04-01
2018-04-24,ARREST,133,2018,2018-04-01
2018-04-25,CRIM,338,2018,2018-04-01
2018-04-25,CIVIL,625,2018,2018-04-01
2018-04-25,WARN,191,2018,2018-04-01
2018-04-25,ARREST,99,2018,2018-04-01
2018-04-26,CRIM,415,2018,2018-04-01
2018-04-26,WARN,276,2018,2018-04-01
2018-04-26,CIVIL,1083,2018,2018-04-01
2018-04-26,ARREST,117,2018,2018-04-01
2018-04-27,CRIM,482,2018,2018-04-01
2018-04-27,CIVIL,911,2018,2018-04-01
2018-04-27,WARN,247,2018,2018-04-01
2018-04-27,ARREST,163,2018,2018-04-01
2018-04-28,CRIM,523,2018,2018-04-01
2018-04-28,CIVIL,824,2018,2018-04-01
2018-04-28,WARN,327,2018,2018-04-01
2018-04-28,ARREST,186,2018,2018-04-01
2018-04-29,CRIM,434,2018,2018-04-01
